lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,lbp10,lbp11,lbp12,Class
43928,9168,11851,5789,9416,3506,9272,4211,7993,6735,8579,11137,4
44973,9130,11866,6051,9354,3755,8847,4454,7741,7265,9230,12091,4
39936,8553,10933,5319,9038,3461,9666,4344,8387,7493,10171,13302,4
45823,9317,11755,6160,9271,3571,8966,4251,7572,6922,8787,11923,4
47717,9301,12204,6317,9609,4042,8800,4698,7477,7148,8502,11131,4
45486,9204,11867,5841,9383,3355,9220,4026,7304,6545,8430,11600,4
42432,8881,11392,5670,9400,3556,9704,4294,8360,7122,9028,11662,4
43493,8885,11597,5853,9533,3544,9383,4193,8254,7070,9009,11856,4
43915,9223,11547,5773,9401,3407,9604,4227,8064,6748,8533,11223,4
45110,9187,12025,5916,9641,3687,9150,4364,7979,6922,8586,11064,4
45395,9255,11910,6241,9445,3901,9185,4649,8066,7077,8806,11676,4
44603,9322,12019,5909,9572,3552,9249,4014,7787,6547,8504,10710,4
44023,8969,11416,5901,9401,3567,9212,4233,7740,7144,8677,11544,4
48514,9392,12477,6549,9397,4167,8605,4671,7325,6984,8566,10901,4
43287,9040,11433,5748,9300,3664,9381,4094,7904,6833,8988,11592,4
48291,9162,12399,6328,9414,3855,8712,4400,7254,6598,8060,10577,4
42629,9002,11353,5345,9091,3271,9305,3811,7858,6673,8835,12390,4
46827,9237,12377,5920,9359,3534,8805,4273,7364,6744,8321,11463,4
47432,9336,12252,6190,9333,3677,8656,4249,7378,6529,8286,11077,4
47865,9225,12528,6438,9428,3897,8743,4533,7239,6868,8155,10945,4
45555,9331,12107,6133,9409,3527,8871,3968,7325,6198,8182,10806,4
47163,9312,12104,6179,9360,3660,8658,4220,7562,6851,8475,11044,4
42360,9023,11447,5607,9488,3441,9767,4213,8353,7008,8767,11378,4
47399,9208,12369,6306,9519,3766,8753,4079,7383,6508,8070,10658,4
40524,8972,11142,5149,9086,3127,9435,4037,8220,7208,9733,13268,4
43762,8763,11524,5978,9748,3750,9609,4655,8335,7546,9541,12420,4
39272,8580,10667,5051,9129,3014,9643,3808,8273,6940,9585,13443,4
46026,9134,12228,5949,9419,3616,9055,4300,7652,6986,8623,11542,4
49679,9508,12569,6409,9595,3913,8567,4315,7335,6345,7502,9621,4
49246,9626,12452,6327,9360,3742,8737,4112,7058,6190,7658,9779,4
45977,9248,12124,6158,9513,3690,9343,4306,7586,6696,8376,10981,4
44691,9024,11729,5860,9336,3390,9091,4110,7806,6664,8728,11350,4
37458,8386,10412,4776,9380,2825,10545,3930,9418,7539,10280,13509,4
44740,9114,11806,5850,9530,3566,9355,4206,8049,6947,8619,11058,4
49576,9547,12728,6493,9735,4041,8680,4332,7205,5981,7453,9305,4
45220,9019,11768,5934,9533,3598,9173,4172,7693,6839,8693,11642,4
47174,9435,12258,6302,9276,3945,8936,4583,7585,7064,8574,10953,4
39145,8630,10622,5175,9199,3157,9596,3998,8541,7566,9829,13071,4
43769,8933,11564,5878,9689,3711,9510,4483,8118,7039,9119,11715,4
46528,9381,12139,6016,9535,3547,8848,4035,7279,6393,8293,10902,4
48423,9297,12161,6267,9334,3899,8584,4414,7278,6745,8340,10724,4
44604,9636,11857,5654,9414,3274,9339,3868,7857,5983,7928,10041,4
45441,9285,12144,5990,9429,3356,8934,3805,7544,6192,7888,10103,4
42774,9135,11498,5292,9101,3160,9127,3720,7775,6248,8653,11157,4
46535,9283,12241,6045,9018,3504,8707,4085,7419,6335,8029,10823,4
45562,9355,11987,5959,9228,3404,9145,3933,7667,6207,7910,9774,4
46979,9450,12235,6200,9776,3824,8876,4201,7459,6236,7824,9847,4
47445,9730,12362,6023,9345,3623,8718,4026,7030,5842,7291,9123,4
42535,8985,11507,5704,9285,3539,9581,4414,8147,7361,9564,11868,4
39008,8677,10727,5494,9506,3449,10158,4425,8621,7217,9642,12739,4
45818,9353,11793,5601,9026,3367,8640,3865,7246,6346,7993,10755,4
45656,9366,11843,6067,9386,3651,9129,4176,7420,6562,8101,10467,4
44327,9151,11192,5387,9044,2989,8970,3573,7424,6093,8047,10938,4
47896,9793,12435,6016,9423,3617,8612,3971,7287,6240,7874,10008,4
42800,9198,11401,5439,9153,3291,9144,3912,7757,6493,8573,11250,4
45490,9214,11957,5889,9218,3453,8784,4120,7552,6915,8743,11541,4
44836,9373,12055,5849,9750,3363,9245,3975,7681,6176,7925,10175,4
43897,9325,11428,5697,9250,3326,9181,3837,7718,6133,7994,10320,4
41682,9019,10980,5403,9298,3152,9538,3815,7990,6473,8599,10777,4
45376,9158,11831,5593,9276,3262,9074,3902,7580,6188,8226,10055,4
46683,9568,12185,5983,9362,3485,8927,3902,7424,5900,7210,9498,4
44374,9119,11742,5689,9273,3347,9092,3789,7731,6158,8098,10461,4
43208,9101,11273,5333,9334,3114,9380,3734,7942,6247,8257,10215,4
48972,9683,12427,6226,9302,3641,8693,4076,6994,6289,7661,10138,4
40587,9098,10866,5215,8998,2982,9549,3727,8145,6426,8683,11300,4
46665,9404,12025,5828,9264,3510,9127,3852,7549,6021,7489,9634,4
45890,8996,11915,6197,9403,3769,8959,4305,7583,6718,8469,11322,4
47183,9471,12275,6112,9646,3494,9010,3769,7149,5852,7591,9288,4
43506,9309,11893,5821,9559,3379,9660,3900,8069,6142,8100,10072,4
46547,9301,11904,5888,9702,3509,9294,4031,7500,6072,7801,9382,4
45232,9174,11839,5958,9373,3653,9350,4252,7895,6634,8524,10801,4
28984,7216,8555,4060,8063,2310,10168,3279,9352,7064,10991,14781,4
43388,9166,11529,5594,9012,3193,9131,3710,7769,6504,8526,10932,4
37005,8422,10504,5011,9273,2999,10010,3802,8669,7085,9777,12760,4
45514,9559,11954,5626,9045,3217,8785,3783,7182,6198,7722,9955,4
47892,9157,12356,6329,9143,3902,8562,4380,7159,6920,8459,10989,4
44821,9206,11370,5507,8935,3224,8947,3752,7495,6280,8288,11235,4
40148,8995,10939,5253,8997,2929,9396,3624,8153,6315,8698,11587,4
43215,9247,11328,5547,9078,3242,8968,3813,7519,6349,8326,11100,4
37608,8542,10505,5117,9047,3452,9486,4292,8703,7225,9759,13034,4
37738,8580,10557,5036,8946,3157,9712,4102,8644,7424,10255,13530,4
39174,8654,10833,5208,8744,3164,9503,4063,8408,7030,9765,12427,4
39980,8670,11014,5380,8806,3307,9438,4098,8264,7181,9932,12798,4
41343,8932,11036,5638,9002,3428,9365,4309,8136,7491,9783,12344,4
41083,8945,11112,5483,9072,3430,9583,3951,8180,6532,8797,11342,4
41329,8984,11088,5409,9146,3099,9831,3817,8245,6510,8808,10973,4
42911,9150,11607,5654,9139,3383,9425,4068,8243,6566,8733,10456,4
42626,9081,11441,5456,9305,3215,8995,3832,7772,6839,9079,12445,4
44052,9380,11739,5523,8909,3256,8918,3873,7381,6422,8616,10779,4
40011,8695,10653,5290,9036,3281,9422,4115,8228,7130,9578,12612,4
40911,8807,10950,5475,8961,3519,9235,4490,8366,7667,10098,13109,4
39864,8754,10699,5480,9020,3566,9503,4396,8411,7486,10222,13096,4
44401,9078,11748,6022,9173,3606,9141,4122,7946,6459,8581,11149,4
46112,9580,12076,6040,9375,3808,9078,4205,7543,6551,8131,10237,4
42880,8745,11289,5781,9400,3652,9501,4179,8116,6564,8732,10840,4
43170,9154,11546,5550,9271,3379,9216,4079,8107,6406,8668,10834,4
44442,9008,11549,5767,9221,3476,9159,4414,7808,7232,9272,11959,4
41804,8866,11266,5570,9433,3609,9670,4368,8306,6893,9434,12216,4
47457,9442,12127,5799,9049,3404,8333,3928,6865,6133,7813,10625,4
41578,8732,10823,5300,9024,3358,9279,4037,8187,7015,9667,12080,4
45562,9429,11878,5881,9302,3662,8990,4259,7442,6545,8171,10387,4
43874,9233,11720,5599,9411,3432,9562,4156,8153,6594,8798,10616,4
42995,9004,11304,5632,9235,3552,9510,4019,8085,6237,8382,10410,4
44028,9233,11468,5792,9049,3780,8976,4341,7834,6947,8846,11564,4
44558,9345,11576,5782,8904,3614,8851,4456,7956,6891,9073,11405,4
42554,9009,11333,5661,9086,3419,9063,4161,8123,6816,9078,12191,4
39632,8419,10821,5413,9061,3383,9813,4261,8330,6878,9353,11686,4
44144,8899,11550,5517,9106,3192,9225,4042,7862,6650,8929,11407,4
39661,8591,10786,5221,9474,3246,10085,4030,8631,7073,9377,12390,4
46251,9618,11819,5799,9119,3332,8818,3760,7306,6155,7883,10663,4
42005,8916,10985,5174,9070,2996,9182,3585,7897,6249,8744,11440,4
39152,8471,10816,5043,9020,2931,9403,3743,8189,6712,9386,12176,4
44505,9092,11601,5723,9277,3570,9244,4306,7769,6568,8551,11119,4
44817,8969,11630,5622,9013,3431,8783,4027,7932,6628,8622,11584,4
41625,8951,11091,5610,8916,3288,9075,3931,8019,6876,9111,12101,4
36039,8006,9905,4560,9075,2750,10049,3960,9138,7362,10764,13767,4
41209,8740,10867,5506,9267,3238,9532,3983,8350,6942,9151,11900,4
40133,8630,10841,5189,9128,3061,9554,3745,8272,6740,9233,12041,4
42176,9081,11211,5509,9440,3433,9650,4150,8183,6745,8405,10636,4
40581,8790,11183,5415,8945,3211,9426,3744,8490,6468,8833,11222,4
35443,8108,9658,4237,8887,2497,9965,3379,8593,6644,9685,13380,4
41435,9015,11093,5422,9547,3256,9685,3869,8235,6413,8791,10647,4
41904,8976,11303,5511,9282,3249,9484,3971,8025,6595,8882,11101,4
44951,9469,11866,5659,9137,3274,8978,3865,7584,6382,8106,10753,4
44388,9497,11983,5337,9059,3133,8941,3691,7649,6047,7999,10317,4
44602,9361,11663,5934,9390,3611,9156,4074,7598,6345,8341,10247,4
42226,9074,11365,5690,8942,3266,9047,3979,7955,6540,8774,10862,4
45254,9166,11712,5695,9238,3352,8984,3968,7489,6434,8242,10794,4
43813,9339,11612,5299,8825,3068,8967,3622,7357,6198,8203,10804,4
43687,9198,11649,5315,9435,3254,9438,3846,7709,6291,8161,10683,4
40181,8751,10750,5201,9133,3119,9567,3857,8179,6519,8994,12033,4
40958,8778,10841,5089,8920,3119,9140,3525,7697,6323,8573,12000,4
40370,9020,11126,5176,9185,3029,9444,3669,8230,6539,8976,11998,4
45303,9421,11871,5764,9313,3439,8785,4049,7601,6316,7985,10688,4
43453,9236,11285,5222,9302,2999,9244,3630,7737,6203,8233,11255,4
38511,8866,10810,5125,9154,3088,9489,3867,8439,6953,9390,12545,4
46459,9565,12035,5690,9215,3398,8693,3857,7199,6285,7853,10548,4
45154,9315,11911,5668,9297,3434,9050,3905,7549,6262,7900,10077,4
41965,9362,11154,5162,9247,2981,9370,3449,7816,6090,8502,10616,4
50251,9569,12570,6719,9359,3936,8344,4215,6983,6057,7433,9517,4
41419,8980,10934,5085,8899,2762,9257,3277,7796,6044,8300,10658,4
42376,9305,11447,5419,9163,3281,9282,3916,7989,6418,8439,10810,4
38359,8437,10415,4935,8915,3029,9471,3716,8044,6953,9836,13448,4
44382,9449,11714,5496,9183,3068,8899,3630,7490,6294,8038,10581,4
48524,9478,12519,6252,9350,3692,8619,4302,7298,6215,7656,10019,4
42893,9320,11280,5297,8948,3081,8762,3701,7554,6234,8353,10911,4
48835,9672,12636,6633,9552,4148,8672,4404,7255,6353,7624,9748,4
50029,9681,12721,6313,9370,3824,8467,4196,6867,5939,7506,9312,4
35764,8452,10315,4854,8982,2801,9825,3615,8775,6969,9897,13470,4
45494,9356,11571,5700,9018,3221,8844,3575,7471,6073,7907,10525,4
40087,9030,10935,5258,9123,3355,9538,3994,8478,7031,9201,12626,4
44613,9305,11489,5383,8772,3100,8700,3755,7299,6311,8176,11346,4
42687,9066,11146,5042,9023,2843,9258,3563,7614,6240,8431,11206,4
44501,9152,11202,5679,9067,3414,8643,3937,7488,6873,9021,12005,4
43528,9448,11221,5057,8913,2746,8849,3250,7085,5811,7778,10620,4
48549,9629,12404,6244,9521,3814,8700,4100,7237,6242,7758,9655,4
43450,9195,11499,5051,8873,2962,9041,3478,7683,5849,7931,10111,4
43796,9702,11899,5390,8950,3087,8830,3774,7602,6186,8116,10954,4
43224,9283,11509,5070,9072,2902,8838,3459,7495,6149,8226,11313,4
43121,9166,11420,5729,9190,3576,9188,4380,7906,6905,8918,12104,4
44465,9402,11739,5551,9033,3482,8755,4091,7588,6844,8796,11661,4
44730,9391,11729,5647,9044,3312,8957,3842,7473,6402,8204,10918,4
44354,9290,11485,5134,8629,2913,8553,3670,7255,5884,8155,10622,4
49197,9873,12576,6270,9248,3694,8600,4037,7212,6116,7454,9563,4
40977,9092,11070,5129,9088,2968,9217,3759,8059,6269,8662,11254,4
48930,9777,12643,6200,9364,3730,8574,4041,6932,6264,7544,9586,4
43346,9201,11319,5279,8994,3003,8939,3699,7680,6441,8488,10828,4
47579,9723,12179,6172,9290,3770,8651,4345,7264,6672,8147,10136,4
41331,8824,11235,5719,9312,3653,9504,4148,8313,6871,9276,11662,4
45959,9482,11954,6155,9497,3913,9078,4416,7556,6559,8155,10286,4
39456,8973,11093,5265,9107,3092,9754,3964,8286,6739,8759,11064,4
38699,8435,11193,5643,10306,3729,11046,4720,9353,7921,9978,13924,4
43533,8985,11975,6510,10273,4131,9895,4567,8097,6881,8418,11472,4
44620,9120,12199,6766,10188,4441,9554,4863,8020,7276,9069,12772,4
47035,9267,12603,7102,10039,4721,9386,4921,7601,7134,8180,11004,4
32495,7697,9401,4758,9069,2951,10860,4073,10317,7976,11177,15103,4
32191,8132,9117,3929,8009,1932,9014,2663,7943,6097,9142,14214,4
37565,8358,10644,5591,10092,3525,10793,4429,9498,7639,9826,13038,4
46047,9550,12338,6581,10173,3915,9626,4178,7472,6207,7901,9979,4
36732,8493,10834,5472,10415,3782,11504,4857,10097,8090,10540,13944,4
46706,9563,12500,6777,10084,4250,9344,4451,7715,6397,7488,9674,4
46472,9452,11977,6731,9734,4170,9340,4699,7969,6923,8238,10765,4
43174,9192,12072,6513,10107,4143,9999,4693,8214,7264,8973,12139,4
34883,8287,9681,4413,8679,2408,9599,3001,8324,6109,8810,13082,4
41636,8740,11524,6189,10702,4213,10764,5207,9154,8073,9486,12533,4
47600,9390,12698,6845,9749,4425,9003,4794,7565,6927,8376,11420,4
43122,8855,12027,6516,10507,4451,10631,5050,8814,7822,9210,12325,4
45854,9275,12225,6595,9751,4068,9207,4524,7953,7064,8564,11529,4
48572,9745,12660,7123,10113,4550,9014,4733,7687,6544,7544,9772,4
46469,9332,12174,6579,10273,4208,9550,4425,7963,6713,7963,10335,4
45672,9296,12278,6836,10018,4427,9202,5026,7810,7466,9051,11535,4
44176,8945,11914,6612,10119,4259,9865,4887,8177,7353,8919,11597,4
44418,9133,12395,6844,10513,4641,9997,5177,8299,7674,8861,11144,4
44515,8993,12052,6828,10496,4659,9688,5134,8279,7581,9211,12536,4
47043,9213,12811,6980,10364,4621,9375,5037,7635,6992,8328,11201,4
48234,9610,12803,7547,10150,4699,8944,5094,7533,6936,7853,10396,4
44527,9341,12159,6905,10585,4480,10009,4776,8376,7171,8399,10736,4
35440,8419,10462,5277,10338,3396,11579,4149,9819,7483,10121,13257,4
43410,8997,12221,6465,10315,4279,9942,4772,8483,7363,8776,11874,4
35472,8337,10263,5138,9800,3205,11124,4139,9780,7441,10330,13790,4
44834,9453,12250,6462,10343,4082,9981,4478,8012,6726,8109,10477,4
39040,8750,11082,5773,10048,3586,10777,4273,9522,7191,9260,11747,4
36686,8378,10562,5387,9799,3434,10872,4244,9510,7684,10126,13786,4
46247,9543,12437,6585,9923,4157,9519,4702,7840,6867,8507,10646,4
30341,7369,8809,4330,8763,2704,10696,4025,9974,8263,11856,16979,4
48888,9668,12761,7145,9856,4566,8806,4818,7403,6490,7863,9800,4
44531,9378,12166,6419,10078,3943,9679,4313,7741,6573,8230,11276,4
46733,9423,12265,6746,9916,4359,9311,4744,7856,7023,8502,11250,4
42798,9028,11634,6427,10129,4179,10258,4767,8418,7249,9042,12104,4
45346,9389,12248,6824,10085,4216,9650,4672,7993,6696,8150,10893,4
47589,9594,12611,6953,10305,4429,9191,4567,7513,6537,7601,10087,4
42644,8840,11657,6267,10004,3998,10388,4802,8560,7273,9104,12279,4
48452,9642,12954,6834,9942,4497,8884,4616,7277,6539,7861,10478,4
44274,9184,11662,6763,10083,4137,9943,4603,8311,6835,8499,11375,4
48464,9263,12475,6913,10085,4536,9056,4628,7641,6727,7844,10519,4
45135,9118,12050,6849,10230,4473,9665,4942,8053,7252,8769,12004,4
43500,9306,11869,6549,10346,4401,10248,4877,8646,7340,8937,11451,4
48554,9532,12579,7213,10063,4712,9046,4819,7536,6945,8052,10327,4
30776,7765,8930,4261,9186,2550,11227,3735,10024,7660,11338,16007,4
45703,8921,12448,6954,9976,4809,9083,5279,7918,7677,9305,13103,4
36583,7922,10474,5440,9495,3595,10427,4933,9221,8487,11664,14374,4
44979,9165,12176,6497,10235,4261,9615,5105,8038,7545,9240,12058,4
44448,9330,11717,5722,9839,3643,9613,4256,8149,6778,8698,10863,3
43341,9213,11362,5455,9245,3043,9505,3507,7635,5959,7954,10200,3
42064,9331,11305,5308,9237,3036,9469,3623,7983,6158,8065,10412,3
48887,9919,12502,6015,9221,3339,8473,3645,6653,5708,7055,9299,3
43462,9186,11606,5590,9297,3091,9178,3524,7576,5918,7995,10247,3
43249,9302,11616,5551,9493,3185,9350,3620,7633,6088,7969,10106,3
47105,9560,12155,5865,9366,3193,8747,3488,6864,5893,7514,10132,3
45368,9536,11646,5448,9221,2913,8829,3167,7110,5566,7306,9845,3
46507,9801,12202,5661,9379,2957,8617,3411,7015,5511,7448,9520,3
50168,10041,13000,5784,9171,2893,8185,3149,6196,5019,6463,8488,3
49049,9968,12212,5592,9142,2889,8391,3068,6312,5052,6408,8618,3
49150,9698,12390,5823,9153,3245,8352,3421,6661,5420,6711,8596,3
45511,9565,11837,5576,9048,3189,9018,3649,7493,5982,7851,9682,3
46199,9882,12151,5511,9307,2900,8931,3257,7094,5332,7108,8769,3
49250,10116,12249,5650,9180,2861,8414,3108,6541,5065,6289,8206,3
47028,9958,12151,5509,9279,2945,8733,3268,6855,5282,6968,8659,3
45066,9577,12000,5427,9245,3110,8805,3443,7122,6036,7770,10417,3
45919,9727,12089,5569,9494,3192,8927,3395,6976,5521,7197,9373,3
45627,9625,11758,5417,9135,2879,8898,3165,7009,5522,7265,9444,3
45065,9787,11804,5418,9325,2930,8959,3205,7079,5499,7169,9272,3
46192,9546,11754,5588,9020,3161,8748,3465,7080,5859,7311,9731,3
46331,9718,11960,5542,9297,2784,8941,3037,6626,5315,6887,9211,3
50911,9803,12490,5911,9379,3177,8254,3360,6314,5324,6608,8513,3
44700,9128,11592,5514,9201,3169,9150,3676,7694,6432,8170,10953,3
42975,9156,11235,5600,9213,3286,9577,4018,8058,6705,8899,11442,3
45925,9580,11909,5656,9005,3284,8869,3604,7340,6022,8026,9859,3
44888,9333,11765,5618,9219,3385,9170,3916,7724,6552,8728,10925,3
45598,9467,11629,5657,9084,3243,9044,3747,7644,6118,7982,10213,3
40492,8753,10935,5522,9326,3155,10011,3787,8623,6650,9108,11413,3
47012,9763,12083,6252,9344,3560,8798,4046,7227,6290,7860,9829,3
44444,9309,11502,5700,9236,3196,9078,3676,7448,6186,8070,10458,3
44451,9561,11931,5644,9767,3310,9628,3750,8067,6240,7936,10242,3
44721,9663,11985,6073,9756,3597,9668,4145,7956,6472,8165,10365,3
44478,9370,11767,6442,10031,4047,9868,4495,8394,6944,8519,10789,3
43770,9134,11692,6161,10015,3992,10282,4673,8527,7182,8790,11479,3
35749,8104,10254,4957,9663,2992,10613,3960,9683,7526,10337,14180,3
43843,9248,11711,6103,9779,3779,9941,4105,8119,6772,8612,10972,3
43391,9279,11509,5992,9937,3664,9998,4419,8412,6778,8815,11032,3
33567,7773,9905,4628,9611,2834,11366,3805,9900,7690,10423,14260,3
43395,9141,11440,6013,9891,3596,10201,4353,8596,7002,8712,11446,3
45341,9353,12052,6065,9868,3762,9681,4157,8050,6672,8250,10608,3
44137,9399,11618,5873,9904,3629,9956,4184,8018,6503,8402,10748,3
38500,8559,10510,5218,9219,3290,10022,3937,8677,6910,9375,12048,3
44915,9471,11909,5912,9747,3549,9452,4233,7860,6657,8303,10942,3
43123,9283,11652,5898,10057,3745,10210,4388,8477,7051,8876,11493,3
46647,9834,12219,6102,9572,3599,8996,4042,7442,6176,7902,10363,3
43924,9253,11719,6145,10060,3694,9931,4253,8260,6783,8568,11062,3
45059,9163,11793,6392,9909,4029,9791,4616,8229,7025,8643,11040,3
45926,9765,12258,6249,9702,3866,9327,4246,7633,6580,8217,10596,3
40319,8665,11322,5750,9955,3689,10294,4724,8995,7894,10305,13375,3
41337,9006,11516,5969,10100,3881,10346,4596,8767,7424,9470,12466,3
43270,9253,11822,6129,9962,4000,10079,4620,8599,7233,9156,11710,3
34849,7994,10061,5361,9878,3574,11148,4488,9916,8045,10764,13710,3
41109,8953,11100,5288,9127,3015,9449,3654,8226,6581,9274,11646,3
45649,9197,11711,6343,9857,3910,9732,4434,8301,6866,8526,10323,3
45873,9537,11979,6263,9898,3853,9385,4228,7916,6568,8012,10650,3
44891,9468,12145,6423,10017,4277,10014,4675,8307,6989,8330,10425,3
43549,9391,11783,6073,9767,3763,9766,4352,8354,6865,8778,10997,3
44639,9192,11824,6034,9705,3822,9552,4399,7955,7013,8856,11421,3
44363,9504,11946,6340,10009,4248,9440,4841,8322,7357,8986,11459,3
37386,8540,10788,5469,9912,3330,11009,4281,9529,7605,10023,13207,3
41496,8950,11258,5955,9927,3825,10500,4306,8870,7106,9055,11525,3
44071,9185,11588,5891,9920,3619,9854,4251,8109,6581,8439,10914,3
43248,9253,11640,6321,10288,3902,10422,4563,8661,7061,8584,10932,3
44993,9354,11623,5689,9216,3068,9071,3548,7609,6008,8008,10184,3
46143,9696,12279,6087,9862,3772,9294,4029,7596,6461,8102,10341,3
45099,9493,12093,6262,9917,3771,9742,4293,8071,6689,8329,10887,3
41112,9077,11296,5820,9906,3781,10332,4461,9005,7564,9497,12305,3
42202,9231,11479,5811,10019,3897,10275,4472,8714,7041,8787,11623,3
42721,9155,11562,5787,9790,3454,10028,4098,8481,6870,8691,11027,3
32883,7728,9532,4629,9743,2902,11555,4209,10209,7951,10728,14377,3
43752,9156,11896,6060,9912,3786,9843,4309,8421,6935,8939,11600,3
43332,9255,11505,5831,9769,3828,9715,4248,8290,7106,8827,11217,3
47525,9451,12476,6310,9779,3781,9302,4248,7599,6406,7923,10258,3
46649,9420,12319,6350,9528,4016,9191,4365,7737,6849,8610,10971,3
45713,9631,11826,5785,9139,3214,8957,3553,7370,5894,7637,10063,3
45807,9838,11679,5460,9219,2880,9020,3295,7157,5462,6893,8737,3
49813,10045,12452,6101,9327,3389,8665,3636,6564,5424,6506,8719,3
47708,9710,12271,5898,9437,3339,8768,3627,6838,5630,6980,9288,3
45192,9639,11777,5261,8943,2655,8719,3060,6923,5487,7189,9794,3
45462,9718,11708,5361,9140,2728,9126,3001,7297,5146,6961,8380,3
51319,9979,12842,6232,9257,3390,8308,3732,6504,5404,6388,8248,3
52225,10023,12922,6185,9258,3436,8047,3600,6143,5216,6442,8237,3
51595,9974,12914,6542,9282,3709,8147,3755,6428,5502,6556,8631,3
49313,10223,12570,6227,9268,3412,8405,3532,6634,5462,6661,8698,3
42993,9577,11588,5405,9278,2593,9327,3018,7541,5561,7398,9609,3
45593,9660,11812,5936,9292,3425,9033,3770,7593,6044,7694,10301,3
47842,10319,12002,5556,9186,2886,8648,3117,6823,5083,6430,8429,3
52271,10377,13123,6325,9307,3487,7770,3504,6113,5350,6448,8656,3
52594,9883,12768,6185,9303,3487,8183,3503,6265,5244,6313,8242,3
50613,9804,12561,6061,9276,3195,8256,3598,6294,5543,6776,8887,3
51407,9976,12838,6037,9364,3255,8008,3429,6320,5062,6322,7960,3
50337,9974,12696,5922,9255,3134,8115,3241,6212,5207,6276,8485,3
45722,9647,11694,5485,9051,3073,8796,3378,7162,5762,7489,9928,3
46069,9289,11789,5692,9170,3057,8963,3606,7232,6093,7764,10198,3
46609,9706,11702,5627,8957,3064,8641,3365,7122,5595,6985,9251,3
48119,9826,12184,5859,9122,3153,8613,3324,7129,5304,6748,8812,3
47419,9521,11930,5960,9103,3263,8695,3665,7118,6012,7546,9906,3
44897,9402,11810,5671,9340,3222,9094,3784,7511,6381,7773,10330,3
46564,9826,11997,5662,9157,3023,8780,3579,7100,5702,7124,9361,3
47306,9984,12360,5877,9272,3225,8645,3645,6810,5797,7183,9493,3
47928,9804,12178,5969,9264,3305,8626,3568,6795,5607,6943,8994,3
34785,8220,9981,4337,8712,2392,10044,3141,8598,6607,9748,12800,3
47160,9858,12185,5607,9060,3025,8800,3431,7056,5522,7438,9474,3
46609,9397,11843,5638,9274,3277,8855,3656,7201,5885,7471,9736,3
48338,9861,12238,5623,9132,3066,8610,3377,6767,5464,6641,8870,3
42142,9195,11368,5663,9217,3201,9746,3896,8290,6308,8434,10318,3
49894,9721,12224,5972,9086,3424,8364,3639,6742,5527,6996,8997,3
35908,8062,10121,4903,9601,3079,10834,3994,9532,7410,10279,13112,3
45597,9119,11574,5769,9154,3090,8695,3467,7404,5838,7651,9784,3
43639,9312,11575,5455,9158,3002,9152,3317,7646,5902,7776,10139,3
45343,9633,11777,5618,9226,3123,8986,3397,7276,5680,7547,9616,3
48961,10033,12340,6014,9113,3298,8635,3667,7004,5326,6726,8253,3
43020,9346,11242,5482,9053,2985,9276,3565,7604,6276,8148,11130,3
45652,9283,11858,5761,9213,3249,8934,3603,7427,6295,7987,10617,3
46879,9596,11979,5908,9205,3478,8749,3743,7212,6043,7409,10008,3
48924,10041,12693,5784,9277,3313,8306,3478,6531,5365,6837,8901,3
46907,9375,12054,5779,9241,3319,8560,3660,7073,5804,7741,10214,3
41460,9035,11085,5335,9346,3042,9651,3582,7993,6276,8347,10586,3
40767,8969,11297,5628,9940,3524,10152,4298,8666,7223,9563,12344,3
53254,10039,13116,6482,9424,3698,8194,3797,6157,5164,6049,7409,3
50435,9572,12487,6366,9193,3623,8281,4103,6656,6249,7527,9846,3
45848,9327,11854,5776,9238,3293,9113,3895,7555,6472,7991,10183,3
45217,9416,11829,5953,9314,3493,9264,3878,7706,6084,7482,9509,3
48624,9822,12194,5969,9185,3385,8519,3557,6809,5799,6938,9105,3
45755,9224,11911,5765,9275,3299,9138,3737,7653,6265,8027,10565,3
46577,9673,12067,6013,9347,3659,9103,4089,7440,6079,7406,9593,3
39580,8877,10669,5191,9299,3036,9622,3632,8411,6636,8729,11092,3
46869,9669,11957,5881,9145,3362,8591,3738,7162,5996,7699,10220,3
48718,9950,12518,6048,9204,3335,8475,3717,6825,5470,6743,8820,3
40867,8912,11243,5868,10070,3649,10312,4429,9000,7132,9590,12484,3
49431,10293,12344,5775,9170,3062,8422,3368,6629,5299,6670,8482,3
48457,9849,12111,5806,9313,3295,8537,3584,6913,5602,7133,9379,3
48599,9664,12313,5873,9240,3388,8553,3678,6962,5690,7213,9391,3
41680,9144,11114,5257,9221,2910,9323,3435,7788,6136,8236,10897,3
48581,9959,12431,6026,9265,3094,8377,3583,6715,5709,7037,9193,3
47634,9761,12189,5737,9328,3117,8768,3429,6908,5604,6998,9121,3
45953,9536,12210,5715,9229,3140,8961,3409,7111,5642,7331,9516,3
42710,9638,11672,5282,9241,3038,9349,3412,7777,5882,7696,9691,3
41677,8993,11066,5207,9280,2780,9488,3338,7720,6066,8451,11311,3
48830,9781,12533,5724,9331,3133,8370,3392,6719,5468,6853,8726,3
45630,9410,11921,6252,9921,3837,9694,4331,8160,6715,8117,10474,3
49369,9809,12710,5906,9270,3329,8547,3573,6628,5572,7013,9165,3
50183,9869,12566,6019,9384,3327,8311,3558,6410,5407,6863,8664,3
